pnum,itamnum,servername,ip,hostname,center,loc1,loc2,isvm,vcenter,datein,dateout,charge,charge2,isoper,oper,power,pdu,os,osver,maker,model,serial,domain,charge3,usize,vmpnum,dateinsert,cpucore,memory
2840,NULL,"보험코어 용 이미지 WEB 운영 #1",10.10.10.10,hlipimaweb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2841,NULL,"실손간편청구 WEB 운영#2",10.10.10.10,hlipmiweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2842,NULL,"개인정보 이상행위 소명용 웹 운영",10.10.10.10,hlippvsweb01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2843,NULL,"메일 릴레이 서버 배치 #2",10.10.10.10,hliprbmus02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2844,NULL,"메일 수신 서버 #2",10.10.10.10,hlipremus02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2845,NULL,"메일 릴레이 서버 실시간#2",10.10.10.10,hliprrmus02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2846,NULL,"SIEM 고도화사업 금융보안원 Proxy 연동용#2 (보안)",10.10.10.10,hlipsiemproxy2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2847,NULL,"아름다운선물서비스 DMZ 운영 WEB#1",10.10.10.10,hliphbgextweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2848,NULL,"이미지 외부 WEB 운영 #2",10.10.10.10,hlipimgextweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2849,NULL,"아름다운선물서비스 DMZ QA WEB#2",10.10.10.10,hliqhbgextweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2850,NULL,"sso 프로젝트 운영 WEB #2",10.10.10.10,hlipssoweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2851,NULL,"스마트폰 전자서명 청약 운영 WEB #2",10.10.10.10,hli-sefwebprd2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2852,NULL,"LOG WEB 개발",10.10.10.10,log_web_dev,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2853,NULL,"오즈 WEB 운영 #2",10.10.10.10,ozweb2,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2854,NULL,"오즈 WEB QA",10.10.10.10,ozwebqa,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2855,NULL,"생체인증 외부 WEB QA #2",10.10.10.10,hliqbasextweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2856,NULL,"생체인증 외부 WEB 운영 #2",10.10.10.10,hlipbasextweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2857,NULL,"이미지 외부 WEB QA #1",10.10.10.10,hliqimgextweb01,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2858,NULL,"라이프플러스아카데미 DMZ 운영 WEB#2",10.10.10.10,hliplpaeweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2859,NULL,"SSLVPN 2차인증 WEB 서버 #2",10.10.10.10,hlipsslweb02,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2860,NULL,"생체인증 시스템 통합테스트용 서버",10.10.10.10,hliqbasextweb03,IDC,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2861,NULL,"핀테크 FDS 개발",10.10.10.10,finfds_dev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"CentOS 4/5/6/7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2862,NULL,"(논리)콜센터 이지샘 AP개발WAS",10.10.10.10,hlidaiekmswas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2863,NULL,"통합인증 WAS 개발",10.10.10.10,hcswasdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2864,NULL,"스마트연수 QA WAS",10.10.10.10,hedu_wasqa,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2865,NULL,"홈페이지 WEB 개발",10.10.10.10,hlhp_webdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2866,NULL,"모바일 통합 WEB 개발",10.10.10.10,hli_mobwebdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2867,NULL,"Core AIM",10.10.10.10,hlicoraim01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"CentOS 7",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2868,NULL,"Core AIW",10.10.10.10,hlicoraiw01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"CentOS 7",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2869,NULL,"SECULOG POC 서버",10.10.10.10,hlidseculog-poc,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2870,NULL,"복지몰 MVP WAS 개발",10.10.10.10,hlilpmwasd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2871,NULL,"퇴직연금 개발 WEB",10.10.10.10,hlinrpdevweb,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2872,NULL,"파일서버 NAS",10.10.10.10,hlipfilesvrnas,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2873,NULL,"영업포털 QA 파일서버 복제 서버",10.10.10.10,hmpfileqa_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 6 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2874,NULL,"영업포털 WAS QA 복제 서버",10.10.10.10,hmpwasqa_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 6 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2875,NULL,"법무지원시스템 WEB 개발",10.10.10.10,lmsweb-dev2,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2876,NULL,"온슈어 온라인 WAS 개발",10.10.10.10,oswebndev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2877,NULL,보안메일개발,10.10.10.10,secumail-dev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"CentOS 4/5/6/7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2878,NULL,"U2L 프로젝트 AP마스터 체크용",10.10.10.10,u2ap,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2879,NULL,"U2L 프로젝트 DB마스터 체크용",10.10.10.10,u2db,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2880,NULL,NULL,10.10.10.10,CC_VRS_DB,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2881,NULL,NULL,10.10.10.10,cc_vrsweb,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2882,NULL,NULL,10.10.10.10,DR-vcenter,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"SUSE Linux Enterprise 11 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2883,NULL,NULL,10.10.10.10,hlitezis01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2884,NULL,NULL,10.10.10.10,hmpfiledr,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2885,NULL,NULL,10.10.10.10,hmpwasdr,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2886,NULL,NULL,10.10.10.10,sotp_wasdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"CentOS 4/5/6/7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2887,NULL,EXA-NAS2,10.10.10.10,EXA-NAS2,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2888,NULL,"대응개발복제2차_홈페이지 DEV WEB 복제서버",10.10.10.10,hlhp_webdev_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2889,NULL,"디지털감사시스템AP 개발",10.10.10.10,hlidaisap01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2890,NULL,"콜센터 이지샘 AP 개발",10.10.10.10,hlidekmswas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2891,NULL,"메일시스템 고도화 개발기",10.10.10.10,hlidmail,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2892,NULL,NULL,10.10.10.10,HLI-ADDCDR,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2893,NULL,NULL,10.10.10.10,hliddrmap,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2894,NULL,NULL,10.10.10.10,hmpwebdr,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2895,NULL,NULL,10.10.10.10,SecureKeyDR,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2896,NULL,"복지몰 MVP WEB 개발",10.10.10.10,hlilpmwebd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2897,NULL,"퇴직연금 Batch 개발",10.10.10.10,hlinrpbatchd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2898,NULL,"퇴직연금 개발 WAS",10.10.10.10,hlinrpdevwas,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2899,NULL,pgdev,10.10.10.10,hlipgdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2900,NULL,"대응개발복제2차_스마트폰전자청약 QA WAS 복제서버",10.10.10.10,hli-sefwasqa_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2901,NULL,"영업포털 개발 WAS 복제 서버",10.10.10.10,hmpwas_dev_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 6 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2902,NULL,홈페이지개발,10.10.10.10,homedev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,1,"Microsoft Windows Server 2012",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2903,NULL,"RBA시스템 DR",10.10.10.10,rbaapdr,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2904,NULL,"고객정보암호화 KEY DR",10.10.10.10,secukeyDR,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,1,"Microsoft Windows Server 2008",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2905,NULL,"생체인증 DB 개발 #1",10.10.10.10,hlidbasdb01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 8 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2906,NULL,"대응개발복제2차_구매시스템 QA WAS 복제서버",10.10.10.10,hgaps_wasqa_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2907,NULL,"대응개발복제2차_홈페이지 DEV WAS 복제서버",10.10.10.10,hlhp_wasdev_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2908,NULL,"대응개발복제2차_홈페이지 QA WAS 복제서버",10.10.10.10,hlhp_wasqa_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2909,NULL,"방카 WAS #1 개발",10.10.10.10,hlidbcswas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2910,NULL,"정보계 인사 AP#1 운영",10.10.10.10,hlidehrwas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2911,NULL,"EP검색 AP#1 운영",10.10.10.10,hlidepsap01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2912,NULL,"지리정보 AP#1 운영",10.10.10.10,hlidgiswas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2913,NULL,"H-CUVE DB#1 개발",10.10.10.10,hlidhcuvedb01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2914,NULL,"정보계 법무지원 AP #1 개발",10.10.10.10,hlidlmswas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2915,NULL,"해외법인 AP #1 개발",10.10.10.10,hlidovcwas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2916,NULL,"Tibero 통합(개인정보파기/TM/연체관리) DB #1 개발",10.10.10.10,hlidtibdb01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2917,NULL,"IDC TM AP #1 개발_U2L",10.10.10.10,hlidtmwas01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2918,NULL,"마음건강 개발/QA DB",10.10.10.10,hli-mobwasqadb1,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2919,NULL,"H-CUVE DB DR",10.10.10.10,hliphcuvedbdr,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2920,NULL,"스마트폰전자청약 개발 WAS 복제서버",10.10.10.10,hli-sefwasdev_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2921,NULL,"대응개발복제2차_스마트폰전자청약 DEV WEB 복제서버",10.10.10.10,hli-sefwebdev_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2922,NULL,"영업포털 개발 WAS",10.10.10.10,hmpwas_dev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 6 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2923,NULL,"영업포털 개발 WEB",10.10.10.10,hmpweb_dev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 6 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2924,NULL,"온슈어 온라인 WAS QA 복제서버",10.10.10.10,oswasqa_rpd,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2925,NULL,"티베로 개발기",10.10.10.10,tibdev_l,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"CentOS 4/5 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2926,NULL,"신규 내부 AD 서버 DR",10.10.10.10,hlidraddc01,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,1,"Microsoft Windows Server 2012 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2927,NULL,"FP 사이버교육 WAS 개발",10.10.10.10,efpdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"CentOS 4/5 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2928,NULL,"통합교육관리자 WAS 개발",10.10.10.10,hedu_admwasdev,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,2,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
2929,NULL,"ap모니터링 2.0 dr / log mining",10.10.10.10,hli-apmonmining,DR,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,4,0,NULL,0,"Red Hat Enterprise Linux 7 (64-bit)",NULL,NULL,NULL,0,charge3,1,NULL,"2024-10-29 21:51:45",NULL,NULL
